-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6025   longitude 62.8739 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
2020,4,24,-13.9,-18.97
2020,4,25,-17.62,-20.21
2020,4,26,-13.94,-18.06
2020,4,27,-14.88,-20.8
2020,4,28,-20.71,-25.83
2020,4,29,-21.63,-25.94
2020,4,30,-19.3,-24.14
2020,5,1,-16.24,-19.68
2020,5,2,-16.94,-19.11
2020,5,3,-12.49,-17.56
2020,5,4,-9.69,-13.28
2020,5,5,-9.99,-17.41
2020,5,6,-16.21,-19.99
2020,5,7,-14.55,-17.44
2020,5,8,-17.56,-21.9
2020,5,9,-20.8,-23.3
2020,5,10,-12.78,-21.14
2020,5,11,-8.77,-13.44
2020,5,12,-6.67,-8.45
2020,5,13,-6.05,-7.95
2020,5,14,-6.31,-11.73
2020,5,15,-11.87,-19.07
2020,5,16,-19.14,-21.66
2020,5,17,-22.0,-27.7
2020,5,18,-17.31,-27.78
2020,5,19,-13.75,-17.12
2020,5,20,-13.59,-17.53
2020,5,21,-15.98,-19.25
2020,5,22,-12.61,-17.57
2020,5,23,-12.59,-18.19
2020,5,24,-18.67,-21.93
2020,5,25,-17.39,-22.98
2020,5,26,-18.88,-24.54
2020,5,27,-24.97,-27.29
2020,5,28,-19.92,-26.48
2020,5,29,-13.27,-19.81
2020,5,30,-15.25,-24.04
2020,5,31,-24.7,-28.67
2020,6,1,-26.97,-28.9
2020,6,2,-23.66,-28.97
2020,6,3,-17.66,-23.66
2020,6,4,-17.14,-19.14
2020,6,5,-18.53,-21.35
2020,6,6,-18.62,-21.21
2020,6,7,-16.55,-22.94
2020,6,8,-11.88,-16.34
2020,6,9,-11.18,-13.48
2020,6,10,-13.26,-22.33
2020,6,11,-21.5,-24.01
2020,6,12,-20.08,-24.14
2020,6,13,-21.42,-23.53
2020,6,14,-17.23,-22.57
2020,6,15,-12.75,-18.29
2020,6,16,-13.35,-17.38
2020,6,17,-17.8,-26.59
2020,6,18,-26.16,-29.17
2020,6,19,-29.26,-30.57
2020,6,20,-16.58,-29.27
2020,6,21,-12.49,-17.41
2020,6,22,-16.21,-20.16
2020,6,23,-14.03,-16.2
2020,6,24,-13.05,-16.23
2020,6,25,-10.9,-12.97
2020,6,26,-10.63,-13.79
2020,6,27,-12.94,-16.05
2020,6,28,-15.33,-21.66
2020,6,29,-15.32,-20.04
2020,6,30,-14.93,-17.39
2020,7,1,-17.22,-25.26
2020,7,2,-25.37,-26.91
2020,7,3,-26.88,-28.58
2020,7,4,-28.43,-29.9
2020,7,5,-26.54,-29.79
2020,7,6,-25.39,-27.63
2020,7,7,-18.83,-26.8
2020,7,8,-19.88,-22.02
2020,7,9,-14.69,-20.5
2020,7,10,-10.63,-17.95
2020,7,11,-8.77,-11.02
2020,7,12,-10.18,-17.09
2020,7,13,-14.39,-18.71
2020,7,14,-17.01,-20.76
2020,7,15,-15.32,-17.15
2020,7,16,-11.24,-15.17
2020,7,17,-14.42,-19.36
2020,7,18,-11.43,-18.17
2020,7,19,-11.84,-14.15
2020,7,20,-14.06,-16.06
2020,7,21,-12.57,-15.87
2020,7,22,-14.49,-17.61
2020,7,23,-14.27,-19.07
2020,7,24,-19.34,-21.73
2020,7,25,-21.77,-24.31
2020,7,26,-24.77,-29.68
2020,7,27,-26.11,-29.76
2020,7,28,-20.95,-25.83
2020,7,29,-20.88,-24.89
2020,7,30,-24.0,-27.42
2020,7,31,-15.28,-23.41
2020,8,1,-14.33,-17.89
2020,8,2,-13.89,-21.51
2020,8,3,-14.98,-22.84
2020,8,4,-12.71,-17.5
2020,8,5,-17.5,-24.78
2020,8,6,-19.99,-29.82
2020,8,7,-17.82,-20.51
2020,8,8,-14.62,-17.65
2020,8,9,-12.03,-16.31
2020,8,10,-11.15,-19.49
2020,8,11,-20.07,-24.25
2020,8,12,-12.11,-19.32
2020,8,13,-13.27,-20.5
2020,8,14,-20.56,-24.13
2020,8,15,-24.23,-28.36
2020,8,16,-21.47,-28.46
2020,8,17,-18.95,-21.48
2020,8,18,-12.33,-18.68
2020,8,19,-12.67,-17.34
2020,8,20,-13.71,-16.19
2020,8,21,-16.93,-21.69
2020,8,22,-16.51,-20.21
2020,8,23,-11.51,-19.85
2020,8,24,-11.21,-19.64
2020,8,25,-19.7,-29.11
2020,8,26,-21.47,-29.92
2020,8,27,-18.72,-20.85
2020,8,28,-17.41,-20.28
2020,8,29,-17.5,-19.35
2020,8,30,-13.61,-18.72
2020,8,31,-13.99,-16.31
2020,9,1,-16.1,-20.84
2020,9,2,-20.91,-25.16
2020,9,3,-23.71,-26.37
2020,9,4,-17.73,-23.41
2020,9,5,-16.4,-20.29
2020,9,6,-17.56,-23.53
2020,9,7,-23.27,-27.25
2020,9,8,-20.85,-27.12
2020,9,9,-20.04,-23.53
2020,9,10,-21.46,-23.85
2020,9,11,-19.18,-22.6
2020,9,12,-16.06,-19.98
2020,9,13,-16.42,-20.07
2020,9,14,-17.15,-20.43
2020,9,15,-15.62,-21.81
2020,9,16,-21.7,-24.52
2020,9,17,-18.9,-24.9
2020,9,18,-19.33,-24.13
2020,9,19,-19.31,-25.17
2020,9,20,-9.7,-18.98
2020,9,21,-6.51,-13.82
2020,9,22,-11.33,-16.21
2020,9,23,-8.64,-12.77
2020,9,24,-10.46,-15.71
2020,9,25,-13.36,-17.29
2020,9,26,-11.72,-17.63
2020,9,27,-12.86,-19.49
2020,9,28,-15.82,-19.71
2020,9,29,-14.61,-20.49
2020,9,30,-13.58,-18.66
2020,10,1,-17.88,-23.61
2020,10,2,-18.15,-24.7
2020,10,3,-16.5,-21.34
2020,10,4,-10.18,-16.25
2020,10,5,-10.99,-14.72
2020,10,6,-12.94,-15.24
2020,10,7,-11.69,-15.48
2020,10,8,-13.84,-16.69
2020,10,9,-15.77,-19.5
2020,10,10,-15.67,-21.8
2020,10,11,-16.44,-23.05
2020,10,12,-17.75,-23.86
2020,10,13,-15.54,-23.11
2020,10,14,-12.84,-16.37
2020,10,15,-15.53,-20.1
2020,10,16,-12.94,-20.64
2020,10,17,-11.15,-16.8
2020,10,18,-11.89,-15.69
2020,10,19,-10.84,-18.31
2020,10,20,-11.61,-22.0
2020,10,21,-10.6,-13.97
2020,10,22,-9.81,-15.14
2020,10,23,-7.4,-15.54
2020,10,24,-9.23,-12.93
2020,10,25,-6.26,-12.59
2020,10,26,-4.62,-9.22
2020,10,27,-8.24,-16.23
2020,10,28,-9.15,-18.38
2020,10,29,-11.78,-18.55
2020,10,30,-14.9,-21.73
2020,10,31,-14.19,-23.55
2020,11,1,-13.12,-21.51
2020,11,2,-10.08,-16.9
2020,11,3,-7.96,-16.13
2020,11,4,-8.85,-18.91
2020,11,5,-8.9,-15.47
2020,11,6,-10.67,-17.13
2020,11,7,-9.65,-18.18
2020,11,8,-9.7,-13.95
2020,11,9,-6.63,-9.39
2020,11,10,-4.19,-7.74
2020,11,11,-4.23,-7.16
2020,11,12,-2.15,-6.02
2020,11,13,1.05,-1.74
2020,11,14,-0.23,-7.52
2020,11,15,-1.46,-9.94
2020,11,16,-3.12,-10.35
2020,11,17,-4.47,-10.34
2020,11,18,-4.87,-10.63
2020,11,19,-5.31,-13.03
2020,11,20,-3.8,-12.59
2020,11,21,-4.66,-12.62
2020,11,22,-5.45,-12.76
2020,11,23,-4.11,-9.33
2020,11,24,-4.43,-8.65
2020,11,25,-5.74,-8.23
2020,11,26,-4.53,-8.8
2020,11,27,-4.57,-9.2
2020,11,28,-4.81,-10.0
2020,11,29,-5.43,-9.98
2020,11,30,-6.28,-9.78
2020,12,1,-5.35,-8.26
2020,12,2,-3.14,-6.84
2020,12,3,-2.92,-7.83
2020,12,4,-3.61,-9.82
2020,12,5,-5.16,-11.13
2020,12,6,-3.58,-10.14
2020,12,7,-3.47,-10.79
2020,12,8,-4.71,-12.6
2020,12,9,-4.54,-12.74
2020,12,10,-3.91,-12.05
2020,12,11,-3.67,-12.36
2020,12,12,-3.82,-9.53
2020,12,13,-4.44,-11.78
2020,12,14,-4.06,-10.28
2020,12,15,-4.95,-12.6
2020,12,16,-3.34,-8.6
2020,12,17,-1.68,-7.95
2020,12,18,-2.92,-9.35
2020,12,19,-3.03,-10.59
2020,12,20,-2.79,-10.56
2020,12,21,-3.76,-9.56
2020,12,22,-3.35,-8.9
2020,12,23,-2.75,-6.13
2020,12,24,-1.68,-7.56
2020,12,25,-2.74,-9.67
2020,12,26,-2.58,-6.43
2020,12,27,-1.68,-7.26
2020,12,28,-0.21,-8.63
2020,12,29,-0.67,-6.56
2020,12,30,-1.82,-8.57
2020,12,31,-3.71,-9.62
2021,1,1,-3.66,-10.7
2021,1,2,-4.48,-11.13
2021,1,3,-3.6,-7.41
2021,1,4,-1.82,-7.85
2021,1,5,-3.27,-10.29
2021,1,6,-3.58,-10.7
2021,1,7,-3.63,-11.04
2021,1,8,-3.96,-10.92
2021,1,9,-3.88,-9.71
2021,1,10,-3.19,-9.69
2021,1,11,-4.34,-10.69
2021,1,12,-4.2,-10.43
2021,1,13,-3.95,-10.15
2021,1,14,-1.82,-8.35
2021,1,15,-0.61,-4.83
2021,1,16,-0.85,-6.15
2021,1,17,-1.8,-8.08
2021,1,18,-2.26,-8.99
2021,1,19,-4.81,-11.14
2021,1,20,-5.35,-13.01
2021,1,21,-5.99,-11.54
2021,1,22,-3.52,-9.0
2021,1,23,-4.41,-8.62
2021,1,24,-0.79,-4.2
2021,1,25,-0.48,-1.83
2021,1,26,-0.03,-1.65
2021,1,27,0.4,-5.86
2021,1,28,-1.3,-8.59
2021,1,29,-3.25,-10.94
2021,1,30,-3.47,-7.58
2021,1,31,-2.72,-6.86
2021,2,1,-4.46,-9.95
2021,2,2,-5.74,-12.51
2021,2,3,-3.77,-10.4
2021,2,4,-4.9,-9.44
2021,2,5,-5.12,-7.65
2021,2,6,-4.81,-8.36
2021,2,7,-6.09,-12.34
2021,2,8,-4.33,-9.0
2021,2,9,-5.24,-11.16
2021,2,10,-6.39,-9.5
2021,2,11,-4.61,-9.68
2021,2,12,-6.68,-13.99
2021,2,13,-9.31,-16.48
2021,2,14,-9.47,-16.98
2021,2,15,-9.59,-17.3
2021,2,16,-6.72,-16.07
2021,2,17,-5.04,-10.08
2021,2,18,-6.14,-10.51
2021,2,19,-7.2,-12.1
2021,2,20,-7.02,-13.49
2021,2,21,-9.07,-15.13
2021,2,22,-9.04,-14.92
2021,2,23,-5.87,-14.9
2021,2,24,-4.97,-8.29
2021,2,25,-6.56,-11.42
2021,2,26,-7.1,-12.12
2021,2,27,-5.32,-8.81
2021,2,28,-4.63,-10.97
2021,3,1,-9.05,-13.51
2021,3,2,-6.78,-13.58
2021,3,3,-6.51,-12.79
2021,3,4,-7.27,-14.09
2021,3,5,-5.87,-10.66
2021,3,6,-4.76,-9.26
2021,3,7,-5.68,-11.74
2021,3,8,-9.68,-14.64
2021,3,9,-11.41,-16.34
2021,3,10,-11.07,-16.9
2021,3,11,-9.92,-14.11
2021,3,12,-11.41,-17.03
2021,3,13,-15.26,-19.13
2021,3,14,-13.02,-19.67
2021,3,15,-12.29,-17.85
2021,3,16,-14.57,-19.5
2021,3,17,-16.35,-21.28
2021,3,18,-17.96,-22.99
2021,3,19,-12.41,-19.75
2021,3,20,-11.83,-16.82
2021,3,21,-14.35,-19.27
2021,3,22,-15.27,-20.75
2021,3,23,-13.67,-15.88
2021,3,24,-15.08,-20.34
2021,3,25,-9.59,-20.73
2021,3,26,-10.49,-13.76
2021,3,27,-5.52,-13.6
2021,3,28,-7.88,-11.72
2021,3,29,-9.13,-11.71
2021,3,30,-10.83,-17.42
2021,3,31,-14.18,-17.97
2021,4,1,-10.86,-16.4
2021,4,2,-9.46,-11.85
2021,4,3,-10.6,-11.36
2021,4,4,-9.15,-11.95
2021,4,5,-12.4,-15.0
2021,4,6,-12.9,-18.68
2021,4,7,-17.74,-20.87
2021,4,8,-19.78,-22.59
2021,4,9,-20.1,-24.09
2021,4,10,-17.53,-25.29
2021,4,11,-15.85,-17.45
2021,4,12,-16.27,-19.34
2021,4,13,-14.0,-19.94
2021,4,14,-12.93,-15.19
2021,4,15,-10.73,-13.96
2021,4,16,-12.64,-17.33
2021,4,17,-17.62,-22.23
2021,4,18,-17.54,-23.12
2021,4,19,-17.14,-20.66
2021,4,20,-14.79,-17.26
2021,4,21,-12.74,-16.42
2021,4,22,-16.25,-18.87
2021,4,23,-12.2,-18.2
2021,4,24,-13.22,-14.93
2021,4,25,-15.57,-19.78
2021,4,26,-18.07,-21.24
2021,4,27,-20.76,-23.71
2021,4,28,-22.64,-25.11
2021,4,29,-25.11,-27.37
2021,4,30,-23.34,-27.42
2021,5,1,-23.01,-26.21
2021,5,2,-24.61,-27.81
2021,5,3,-21.65,-26.89
2021,5,4,-20.84,-23.89
2021,5,5,-21.72,-23.91
2021,5,6,-21.58,-24.51
2021,5,7,-25.14,-27.4
2021,5,8,-24.56,-26.58
2021,5,9,-21.0,-25.73
2021,5,10,-16.41,-20.71
2021,5,11,-13.45,-16.1
2021,5,12,-16.45,-22.47
2021,5,13,-22.31,-26.01
2021,5,14,-26.17,-27.72
2021,5,15,-22.27,-28.35
2021,5,16,-13.66,-22.08
2021,5,17,-10.83,-13.48
2021,5,18,-10.95,-18.97
2021,5,19,-17.04,-21.19
2021,5,20,-16.9,-23.1
2021,5,21,-23.9,-28.82
2021,5,22,-26.07,-28.84
2021,5,23,-25.28,-28.57
2021,5,24,-20.86,-28.99
2021,5,25,-21.66,-23.52
2021,5,26,-15.15,-22.9
2021,5,27,-18.48,-20.95
2021,5,28,-21.3,-26.6
2021,5,29,-25.13,-29.18
2021,5,30,-22.6,-28.23
2021,5,31,-21.3,-23.29
2021,6,1,-20.49,-23.59
2021,6,2,-21.42,-23.17
2021,6,3,-21.86,-24.86
2021,6,4,-22.64,-26.43
2021,6,5,-22.45,-24.92
2021,6,6,-20.39,-24.1
2021,6,7,-21.53,-25.26
2021,6,8,-22.29,-26.53
2021,6,9,-23.12,-25.98
2021,6,10,-24.24,-28.48
2021,6,11,-25.65,-28.44
2021,6,12,-26.6,-27.82
2021,6,13,-24.31,-27.75
2021,6,14,-23.93,-25.43
2021,6,15,-17.41,-26.17
2021,6,16,-12.9,-17.35
2021,6,17,-14.04,-19.64
2021,6,18,-16.42,-18.69
2021,6,19,-16.39,-22.86
2021,6,20,-23.11,-26.17
2021,6,21,-25.6,-27.13
2021,6,22,-24.81,-26.6
2021,6,23,-20.57,-24.48
2021,6,24,-16.2,-21.44
2021,6,25,-16.18,-18.28
2021,6,26,-18.81,-23.05
2021,6,27,-23.32,-27.07
2021,6,28,-25.43,-31.27
2021,6,29,-25.31,-30.53
2021,6,30,-25.28,-28.47
2021,7,1,-25.45,-29.86
2021,7,2,-17.71,-24.79
2021,7,3,-12.27,-17.09
2021,7,4,-9.39,-12.18
2021,7,5,-11.05,-12.92
2021,7,6,-10.49,-21.6
2021,7,7,-20.66,-22.86
2021,7,8,-13.24,-20.96
2021,7,9,-13.31,-14.4
2021,7,10,-14.55,-17.43
2021,7,11,-12.69,-17.52
2021,7,12,-11.75,-16.5
2021,7,13,-17.17,-20.34
2021,7,14,-17.29,-21.19
2021,7,15,-21.15,-25.6
2021,7,16,-25.67,-26.66
2021,7,17,-19.22,-25.31
2021,7,18,-19.71,-22.91
2021,7,19,-23.05,-24.31
2021,7,20,-17.21,-23.77
2021,7,21,-15.19,-21.93
2021,7,22,-21.95,-24.75
2021,7,23,-20.06,-22.7
2021,7,24,-19.58,-26.09
2021,7,25,-26.55,-31.12
2021,7,26,-27.86,-31.03
2021,7,27,-29.79,-30.69
2021,7,28,-26.66,-30.53
2021,7,29,-20.52,-26.0
2021,7,30,-20.86,-27.0
2021,7,31,-22.94,-24.13
2021,8,1,-20.08,-23.43
2021,8,2,-16.68,-23.42
2021,8,3,-16.3,-18.09
2021,8,4,-17.48,-20.17
2021,8,5,-20.47,-24.86
2021,8,6,-23.99,-25.52
2021,8,7,-25.06,-26.31
2021,8,8,-24.71,-28.63
2021,8,9,-20.52,-24.19
2021,8,10,-23.2,-26.94
2021,8,11,-21.88,-27.08
2021,8,12,-14.17,-21.65
2021,8,13,-12.85,-13.86
2021,8,14,-14.01,-15.86
2021,8,15,-16.15,-23.97
2021,8,16,-22.21,-25.89
2021,8,17,-11.79,-23.85
2021,8,18,-11.96,-18.62
2021,8,19,-15.41,-19.64
2021,8,20,-12.06,-15.32
2021,8,21,-12.42,-13.15
2021,8,22,-12.99,-18.57
2021,8,23,-18.89,-23.83
2021,8,24,-18.45,-23.5
2021,8,25,-19.11,-24.12
2021,8,26,-15.04,-19.7
2021,8,27,-12.5,-19.73
2021,8,28,-11.83,-15.33
2021,8,29,-16.23,-21.97
2021,8,30,-15.25,-20.35
2021,8,31,-18.46,-20.67
2021,9,1,-11.18,-17.83
2021,9,2,-11.52,-16.86
2021,9,3,-16.24,-20.01
2021,9,4,-17.85,-21.78
2021,9,5,-9.82,-21.47
2021,9,6,-7.58,-12.6
2021,9,7,-11.83,-21.39
2021,9,8,-19.66,-22.85
2021,9,9,-16.95,-20.94
2021,9,10,-15.72,-18.54
2021,9,11,-17.74,-23.29
2021,9,12,-13.76,-23.68
2021,9,13,-16.29,-19.16
2021,9,14,-14.89,-19.2
2021,9,15,-10.44,-18.39
2021,9,16,-10.87,-13.17
2021,9,17,-11.8,-18.78
2021,9,18,-16.79,-21.04
2021,9,19,-18.11,-22.81
2021,9,20,-17.77,-23.73
2021,9,21,-20.56,-24.92
2021,9,22,-21.57,-26.4
2021,9,23,-22.62,-27.9
2021,9,24,-24.55,-29.32
2021,9,25,-17.13,-27.87
2021,9,26,-11.76,-16.7
2021,9,27,-15.12,-19.93
2021,9,28,-16.52,-22.07
2021,9,29,-15.94,-22.88
2021,9,30,-20.24,-26.47
2021,10,1,-19.74,-27.91
2021,10,2,-11.76,-20.0
2021,10,3,-13.41,-17.92
2021,10,4,-13.79,-18.68
2021,10,5,-15.62,-21.85
2021,10,6,-5.48,-16.83
2021,10,7,-6.31,-8.01
2021,10,8,-6.62,-9.72
2021,10,9,-10.11,-19.43
2021,10,10,-12.83,-20.81
2021,10,11,-12.13,-16.41
2021,10,12,-16.91,-23.1
2021,10,13,-12.49,-24.32
2021,10,14,-11.11,-14.41
2021,10,15,-13.92,-16.07
2021,10,16,-10.83,-17.33
2021,10,17,-10.86,-18.46
2021,10,18,-12.12,-17.45
2021,10,19,-11.58,-18.27
2021,10,20,-13.05,-18.89
2021,10,21,-11.97,-19.04
2021,10,22,-13.27,-20.94
2021,10,23,-12.02,-15.07
2021,10,24,-12.19,-18.56
2021,10,25,-9.4,-13.09
2021,10,26,-8.97,-13.13
2021,10,27,-8.54,-12.43
2021,10,28,-9.45,-14.95
2021,10,29,-12.56,-19.24
2021,10,30,-14.8,-20.56
2021,10,31,-13.4,-22.11
2021,11,1,-12.04,-20.62
2021,11,2,-13.1,-20.48
2021,11,3,-14.35,-22.69
2021,11,4,-11.25,-20.64
2021,11,5,-10.84,-18.55
2021,11,6,-9.63,-13.01
2021,11,7,-9.69,-13.67
2021,11,8,-9.58,-15.36
2021,11,9,-11.13,-13.14
2021,11,10,-9.13,-13.95
2021,11,11,-9.34,-14.83
2021,11,12,-8.81,-12.67
2021,11,13,-4.99,-8.93
2021,11,14,-7.29,-11.46
2021,11,15,-6.52,-11.11
2021,11,16,-7.23,-13.84
2021,11,17,-8.78,-9.88
2021,11,18,-4.76,-8.83
2021,11,19,-4.47,-9.86
2021,11,20,-2.99,-10.6
2021,11,21,-2.14,-9.74
2021,11,22,-6.14,-12.6
2021,11,23,-5.84,-13.78
2021,11,24,-3.99,-12.79
2021,11,25,-4.91,-11.37
2021,11,26,-4.93,-12.56
2021,11,27,-6.28,-13.83
2021,11,28,-5.73,-14.54
2021,11,29,-5.48,-13.39
2021,11,30,-5.63,-12.38
2021,12,1,-3.38,-10.91
2021,12,2,-4.52,-12.1
2021,12,3,-3.28,-8.29
2021,12,4,-3.62,-6.36
2021,12,5,-1.31,-5.21
2021,12,6,-1.12,-2.32
2021,12,7,-1.91,-3.97
2021,12,8,-3.29,-4.99
2021,12,9,-2.06,-5.93
2021,12,10,-2.12,-7.15
2021,12,11,-2.59,-8.79
2021,12,12,-2.51,-8.46
2021,12,13,-0.98,-7.26
2021,12,14,-1.54,-6.4
2021,12,15,-1.83,-7.25
2021,12,16,-2.82,-8.24
2021,12,17,-0.73,-6.13
2021,12,18,-0.3,-5.31
2021,12,19,1.35,-4.69
2021,12,20,-1.36,-6.34
2021,12,21,-1.49,-6.81
2021,12,22,-1.06,-7.51
2021,12,23,-0.36,-6.49
2021,12,24,-0.9,-7.41
2021,12,25,-1.09,-5.65
2021,12,26,-2.18,-6.64
2021,12,27,-3.02,-7.99
2021,12,28,-2.51,-6.97
2021,12,29,-2.31,-7.69
2021,12,30,-2.19,-7.15
2021,12,31,-3.09,-8.32
2022,1,1,-1.56,-9.02
2022,1,2,1.66,-6.92
2022,1,3,3.4,-4.05
2022,1,4,0.38,-2.48
2022,1,5,-1.91,-4.68
2022,1,6,-0.56,-5.33
2022,1,7,-2.51,-4.86
2022,1,8,-3.6,-4.31
2022,1,9,-0.09,-4.09
2022,1,10,-1.77,-6.12
2022,1,11,-2.16,-7.32
2022,1,12,-3.19,-8.42
2022,1,13,-3.95,-9.3
2022,1,14,-3.6,-8.06
2022,1,15,-0.24,-5.78
2022,1,16,-2.16,-6.22
2022,1,17,-2.48,-7.47
2022,1,18,-3.21,-6.15
2022,1,19,-0.87,-5.45
2022,1,20,-1.15,-6.13
2022,1,21,-2.34,-6.38
2022,1,22,-2.67,-4.4
2022,1,23,-0.52,-5.75
2022,1,24,-1.7,-7.51
2022,1,25,-0.48,-3.66
2022,1,26,-0.97,-5.44
2022,1,27,-2.97,-7.19
2022,1,28,-3.4,-7.07
2022,1,29,-3.04,-7.12
2022,1,30,-3.68,-6.91
2022,1,31,-2.42,-3.61
2022,2,1,-1.94,-6.83
2022,2,2,-3.32,-8.36
2022,2,3,-2.34,-6.94
2022,2,4,-3.81,-7.65
2022,2,5,-4.68,-5.74
2022,2,6,-2.17,-5.41
2022,2,7,-1.88,-7.47
2022,2,8,-2.93,-8.6
2022,2,9,-2.99,-9.3
2022,2,10,-1.95,-8.35
2022,2,11,-5.38,-10.37
2022,2,12,-3.59,-6.45
2022,2,13,-3.3,-8.04
2022,2,14,-6.13,-10.17
2022,2,15,-5.29,-8.69
2022,2,16,-5.88,-9.69
2022,2,17,-6.77,-10.25
2022,2,18,-6.57,-10.78
2022,2,19,-6.45,-10.68
2022,2,20,-7.74,-11.6
2022,2,21,-6.99,-11.7
2022,2,22,-4.72,-10.01
2022,2,23,-6.83,-11.28
2022,2,24,-9.15,-13.57
2022,2,25,-7.43,-14.0
2022,2,26,-8.47,-11.79
2022,2,27,-8.6,-11.9
2022,2,28,-7.69,-12.28
2022,3,1,-6.39,-10.95
2022,3,2,-9.0,-12.02
2022,3,3,-9.39,-12.88
2022,3,4,-10.32,-14.12
2022,3,5,-9.26,-14.1
2022,3,6,-8.47,-12.24
2022,3,7,-11.29,-14.66
2022,3,8,-12.41,-16.3
2022,3,9,-12.43,-17.59
2022,3,10,-10.91,-15.45
2022,3,11,-9.52,-14.09
2022,3,12,-8.15,-9.88
2022,3,13,-9.29,-11.51
2022,3,14,-11.28,-14.26
2022,3,15,-11.61,-15.93
2022,3,16,-7.38,-17.02
2022,3,17,-9.89,-14.34
2022,3,18,-9.69,-14.54
2022,3,19,-9.42,-13.37
2022,3,20,-9.78,-14.44
2022,3,21,-7.19,-11.05
2022,3,22,-4.72,-6.54
2022,3,23,-5.22,-6.87
2022,3,24,-7.04,-12.28
2022,3,25,-11.06,-14.16
2022,3,26,-13.25,-18.06
2022,3,27,-13.88,-18.55
2022,3,28,-10.78,-14.76
2022,3,29,-8.01,-10.52
2022,3,30,-9.75,-14.63
2022,3,31,-11.82,-14.82
2022,4,1,-10.39,-12.7
2022,4,2,-8.72,-10.82
2022,4,3,-11.36,-18.13
2022,4,4,-14.03,-18.51
2022,4,5,-15.81,-20.37
2022,4,6,-17.45,-20.99
2022,4,7,-16.83,-20.34
2022,4,8,-16.21,-21.42
2022,4,9,-11.42,-15.74
2022,4,10,-10.14,-16.47
2022,4,11,-14.0,-17.7
2022,4,12,-15.88,-18.95
2022,4,13,-19.11,-21.63
2022,4,14,-19.1,-22.26
2022,4,15,-19.8,-22.76
2022,4,16,-22.75,-27.51
2022,4,17,-19.93,-27.77
2022,4,18,-15.03,-19.38
2022,4,19,-15.37,-19.71
2022,4,20,-18.96,-20.91
2022,4,21,-20.27,-25.01
2022,4,22,-23.56,-25.98
2022,4,23,-22.05,-23.56
2022,4,24,-23.62,-26.36
2022,4,25,-26.19,-27.54
2022,4,26,-23.52,-26.72
2022,4,27,-16.99,-25.59
2022,4,28,-16.85,-21.2
2022,4,29,-21.7,-24.52
2022,4,30,-25.09,-30.38
2022,5,1,-27.7,-30.99
2022,5,2,-25.26,-28.94
2022,5,3,-27.28,-28.71
2022,5,4,-23.33,-27.99
2022,5,5,-19.01,-23.19
2022,5,6,-16.28,-21.23
2022,5,7,-12.43,-16.23
2022,5,8,-12.06,-18.79
2022,5,9,-17.47,-20.16
2022,5,10,-17.25,-21.75
2022,5,11,-22.16,-25.65
2022,5,12,-24.03,-27.98
2022,5,13,-24.17,-28.13
2022,5,14,-24.82,-27.71
2022,5,15,-24.93,-27.04
2022,5,16,-21.29,-25.46
2022,5,17,-19.89,-21.3
2022,5,18,-20.04,-26.21
2022,5,19,-26.55,-30.0
2022,5,20,-21.39,-28.59
2022,5,21,-17.27,-20.99
2022,5,22,-15.16,-19.43
2022,5,23,-20.06,-23.24
2022,5,24,-20.45,-23.37
2022,5,25,-17.13,-22.45
2022,5,26,-15.3,-17.05
2022,5,27,-12.53,-17.23
2022,5,28,-11.66,-13.33
2022,5,29,-10.41,-12.63
2022,5,30,-11.41,-13.72
2022,5,31,-11.65,-14.83
2022,6,1,-11.31,-14.81
2022,6,2,-14.88,-20.35
2022,6,3,-18.64,-20.78
2022,6,4,-18.72,-20.93
2022,6,5,-18.2,-19.93
2022,6,6,-12.82,-19.12
2022,6,7,-11.98,-15.89
2022,6,8,-10.48,-14.43
2022,6,9,-6.99,-14.48
2022,6,10,-7.03,-10.31
2022,6,11,-10.77,-13.32
2022,6,12,-10.08,-13.26
2022,6,13,-9.04,-11.14
2022,6,14,-7.55,-9.25
2022,6,15,-8.81,-17.16
2022,6,16,-17.24,-21.21
2022,6,17,-19.86,-20.63
2022,6,18,-20.03,-21.32
2022,6,19,-21.89,-24.69
2022,6,20,-18.99,-22.68
2022,6,21,-18.76,-20.12
2022,6,22,-17.86,-19.64
2022,6,23,-17.78,-19.59
2022,6,24,-19.64,-24.31
2022,6,25,-23.42,-27.41
2022,6,26,-17.02,-23.15
2022,6,27,-15.72,-17.06
2022,6,28,-17.05,-20.63
2022,6,29,-19.56,-24.29
2022,6,30,-24.48,-25.89
2022,7,1,-26.15,-28.67
2022,7,2,-23.56,-28.7
2022,7,3,-14.16,-23.81
2022,7,4,-14.1,-23.41
2022,7,5,-19.64,-23.5
2022,7,6,-18.74,-25.91
2022,7,7,-21.74,-26.94
2022,7,8,-15.97,-25.14
2022,7,9,-15.7,-19.09
